HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command,Source,FPEProbeCount,FPETopologyCount,FPEStatusCounts,FPEPhaseLatencyMs,SourceSHA
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.2"", topk: 8, num_experts: 256, hidden_size: 2048, inter_size: 512, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3.5-35B-A3B"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.2"", topk: 8, num_experts: 256, hidden_size: 2048, inter_size: 512, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3.5-35B-A3B"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.2"", topk: 8, num_experts: 256, hidden_size: 2048, inter_size: 512, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3.5-35B-A3B"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.2"", topk: 8, num_experts: 256, hidden_size: 2048, inter_size: 512, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3.5-35B-A3B"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.2"", topk: 10, num_experts: 512, hidden_size: 4096, inter_size: 1024, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3.5-397B-A17B"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.2"", topk: 10, num_experts: 512, hidden_size: 4096, inter_size: 1024, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3.5-397B-A17B"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.2"", topk: 10, num_experts: 512, hidden_size: 4096, inter_size: 1024, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3.5-397B-A17B"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.20.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.2"", topk: 10, num_experts: 512, hidden_size: 4096, inter_size: 1024, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3.5-397B-A17B"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,b60,vllm,0.12.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=9001.920454, decode_start=35.224635, mixed=42.802622, prefill=37.998813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,b60,vllm,0.12.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=9001.920454, decode_start=35.224635, mixed=42.802622, prefill=37.998813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,b60,vllm,0.20.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=9000.944281, decode_start=35.285268, mixed=49.832266, prefill=47.067965",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,b60,vllm,0.20.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=9000.944281, decode_start=35.285268, mixed=49.832266, prefill=47.067965",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,b60,vllm,0.12.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,b60,vllm,0.12.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=174; raw probes=174; topologies=58; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,174,58,PERF_DATA_MISSING=174,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,b60,vllm,0.20.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,b60,vllm,0.20.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=174; raw probes=174; topologies=58; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,174,58,PERF_DATA_MISSING=174,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,b60,vllm,0.12.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-R1"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,b60,vllm,0.12.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=174; raw probes=174; topologies=58; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-R1"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,174,58,PERF_DATA_MISSING=174,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,b60,vllm,0.20.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-R1"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,b60,vllm,0.20.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=174; raw probes=174; topologies=58; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-R1"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,174,58,PERF_DATA_MISSING=174,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,b60,vllm,0.12.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V3"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,b60,vllm,0.12.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=174; raw probes=174; topologies=58; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V3"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,174,58,PERF_DATA_MISSING=174,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,b60,vllm,0.20.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V3"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,b60,vllm,0.20.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=174; raw probes=174; topologies=58; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V3"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,174,58,PERF_DATA_MISSING=174,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,b60,vllm,0.12.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V3.2"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,b60,vllm,0.12.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V3.2"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,b60,vllm,0.20.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V3.2"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,b60,vllm,0.20.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: GEMM perf data missing for quant 'fp8_block' at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0; available: [""bfloat16"", ""fp8""]","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V3.2"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V4-Flash,DeepseekV4ForCausalLM,b60,vllm,0.12.0,agg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no MHC module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0/mhc_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V4-Flash"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V4-Flash,DeepseekV4ForCausalLM,b60,vllm,0.12.0,disagg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no MHC module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0/mhc_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V4-Flash"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V4-Flash,DeepseekV4ForCausalLM,b60,vllm,0.20.0,agg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no MHC module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0/mhc_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V4-Flash"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V4-Flash,DeepseekV4ForCausalLM,b60,vllm,0.20.0,disagg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no MHC module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0/mhc_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V4-Flash"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V4-Pro,DeepseekV4ForCausalLM,b60,vllm,0.12.0,agg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no MHC module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0/mhc_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V4-Pro"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V4-Pro,DeepseekV4ForCausalLM,b60,vllm,0.12.0,disagg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no MHC module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.12.0/mhc_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V4-Pro"" --system ""b60"" --backend ""vllm"" --backend-version ""0.12.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V4-Pro,DeepseekV4ForCausalLM,b60,vllm,0.20.0,agg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no MHC module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0/mhc_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V4-Pro"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-V4-Pro,DeepseekV4ForCausalLM,b60,vllm,0.20.0,disagg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no MHC module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/b60/vllm/0.20.0/mhc_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-V4-Pro"" --system ""b60"" --backend ""vllm"" --backend-version ""0.20.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
